image,cot
brisc2025_train_01189_me_ax_t1,"Texture: Predominantly heterogeneous, mildly hyperintense mass with internal signal variability; minimal image noise.  
Boundary: Partly well-circumscribed but with segments of indistinct, low-contrast margin blending with adjacent gray matter/CSF interface.  
Context: Adjacent cerebellar/temporal parenchyma and nearby CSF spaces can mimic lesion intensity and obscure the true border.  
Summary: Heterogeneous mildly hyperintense intracranial mass with partially ill-defined margins near CSF spaces, making edge delineation challenging."
brisc2025_train_01190_me_ax_t1,"Texture: Mildly heterogeneous, predominantly hypointense/iso-intense soft-tissue signal with slight internal variation; minimal noise.  
Boundary: Partly well-circumscribed but with segments of indistinct margin where it blends with adjacent parenchyma; moderate contrast.  
Context: Adjacent cortical/temporal lobe structures and skull base dura may mimic enhancing tissue, risking confusion with extra-axial components.  
Summary: Mildly heterogeneous mass with partially indistinct margins and moderate contrast near skull base/dural interfaces, making precise contouring challenging."
brisc2025_train_01191_me_ax_t1,"Texture: Predominantly heterogeneous signal with mild internal inhomogeneity; minimal image noise.  
Boundary: Lobulated lesion with partially indistinct margins and moderate gray–white contrast, causing edge blending with adjacent parenchyma.  
Context: Adjacent cortical gray matter/white matter interfaces and sulcal CSF can mimic lesion intensity, potentially confusing segmentation.  
Summary: Heterogeneous lobulated intra-axial lesion with partly ill-defined borders and moderate contrast against surrounding brain tissues."
brisc2025_train_01192_me_ax_t1,"Texture: Predominantly homogeneous solid signal with mild heterogeneity; low noise overall.  
Boundary: Mostly well-circumscribed but partially indistinct margins with slight blurring/low contrast against adjacent brain parenchyma.  
Context: Adjacent cortical/subcortical gray–white matter interfaces and CSF spaces may mimic lesion edges and confuse segmentation.  
Summary: Largely homogeneous intracranial mass with partially indistinct, low-contrast margins abutting normal parenchymal interfaces."
brisc2025_train_01193_me_ax_t1,"Texture: Predominantly heterogeneous, mildly inhomogeneous signal with slight mottling; low-level noise present.  
Boundary: Largely well-circumscribed but with partially indistinct margins where it blends with adjacent cortex; moderate contrast.  
Context: Surrounded by normal brain parenchyma with gyral patterns that can mimic lesion edges; nearby sulci/CSF interfaces may confuse boundary.  
Summary: Heterogeneous intra-axial mass with partially blurred margins and moderate contrast against convoluted cortical background."
brisc2025_train_01194_me_ax_t1,"Texture: Predominantly heterogeneous, mildly inhomogeneous signal with subtle internal variation; minimal noise.  
Boundary: Partially well-circumscribed but with segments of indistinct, mildly blurred margins and moderate contrast to adjacent cortex/white matter.  
Context: Adjacent gyral cortex and sulcal CSF spaces can mimic lesion margins; nearby normal parenchymal intensity gradients may confound edge detection.  
Summary: Heterogeneous intra-axial mass with partially ill-defined borders blending with surrounding brain parenchyma near cortical/sulcal structures."
brisc2025_train_01195_me_ax_t1,"Texture: Mildly heterogeneous, predominantly solid; low internal noise on T1-weighted background.  
Boundary: Margins partly well-defined but with segments of indistinct interface to adjacent parenchyma; modest contrast makes edge detection challenging.  
Context: Adjacent normal gray–white matter interfaces and ventricular/periventricular CSF can mimic similar signal intensities and confuse extent.  
Summary: Predominantly solid, mildly heterogeneous intracranial lesion with partly indistinct margins and moderate contrast against surrounding brain and CSF."
brisc2025_train_01196_me_ax_t1,"Texture: Relatively homogeneous, mildly hyperintense solid-appearing lesion; minimal internal heterogeneity and low noise.  
Boundary: Mostly well-circumscribed but with a small inferior projection; margins partly indistinct where it abuts adjacent cortex/white matter, creating moderate contrast falloff.  
Context: Surrounded by normal gyral/sulcal anatomy and possible adjacent vessels/CSF that can mimic edges and confuse segmentation.  
Summary: Predominantly homogeneous enhancing mass with mostly sharp margins but focal indistinct interface with brain parenchyma amid complex sulcal/vessel background."
brisc2025_train_01197_me_ax_t1,"Texture: Relatively homogeneous solid lesion with mild internal heterogeneity; low noise.
Boundary: Well-circumscribed but partially indistinct margin with slight blurring/partial-volume at the interface; moderate contrast to adjacent parenchyma.
Context: Adjacent cortical gray/white matter and falx/midline structures may mimic linear high-signal, risking confusion with non-lesional tissue.
Summary: Predominantly solid mildly heterogeneous intracranial mass with partly blurred margins and moderate contrast amid complex cortical/midline anatomy."
brisc2025_train_01198_me_ax_t1,"Texture: Mildly heterogeneous, predominantly solid soft-tissue signal; low internal detail with slight noise/artifact.  
Boundary: Partly indistinct margins with blurred edge against adjacent brainstem/parenchyma; moderate low-contrast interface.  
Context: Adjacent skull base structures, CSF spaces, and vascular flow-voids can mimic similar intensity and confuse margins.  
Summary: Predominantly solid mildly heterogeneous intracranial mass with partially ill-defined low-contrast borders near CSF/vessels, making precise delineation challenging."
brisc2025_train_01199_me_ax_t1,"Texture: Predominantly heterogeneous soft-tissue signal with mild internal signal variation; minimal noise.  
Boundary: Partly well-defined but locally indistinct margins with gradual transition to adjacent brain parenchyma; moderate contrast.  
Context: Adjacent skull base structures/cavernous sinus and vessels create similar enhancement/signal and can confound tumor–dura/vascular interfaces.  
Summary: Heterogeneous enhancing-appearing mass with partially blurred margins near skull-base dural and vascular structures, complicating precise contouring."
brisc2025_train_01200_me_ax_t1,"Texture: Predominantly homogeneous to mildly heterogeneous, solid-appearing with subtle internal signal variation; minimal noise.  
Boundary: Lobulated mass with partially well-defined yet locally indistinct margins, showing mild low-contrast blending with adjacent brain parenchyma.  
Context: Adjacent skull base/temporal lobe structures and CSF spaces can mimic similar intensities, increasing confusion at the brain–CSF interface.  
Summary: Solid mildly heterogeneous intracranial mass with lobulated, partly indistinct margins abutting CSF-containing spaces, making edge delineation challenging."
brisc2025_train_01201_me_ax_t1,"Texture: Predominantly heterogeneous, mildly noisy, with mixed signal intensity suggesting necrosis/solid components.  
Boundary: Margins are partially indistinct with mild low-contrast blending into adjacent brain parenchyma; no clear capsule.  
Context: Adjacent gray–white matter interfaces and nearby vascular/CSF spaces can mimic similar intensities and confuse the lesion edge.  
Summary: Heterogeneous intracranial mass with partially blurred, low-contrast margins near normal tissue interfaces and fluid/vessels, complicating segmentation."
brisc2025_train_01202_me_ax_t1,"Texture: Predominantly homogeneous solid signal with mild intralesional heterogeneity; low noise.
Boundary: Mostly well-circumscribed but partially indistinct margins with subtle intensity transition; moderate contrast to adjacent parenchyma.
Context: Adjacent normal cortical/white-matter signal and sulcal/CSF spaces may mimic lesion edges; nearby vessels/meninges can confound border delineation.
Summary: Solid mildly heterogeneous intracranial mass with partly blurred margins and moderate parenchymal contrast near cortex/CSF interfaces."
brisc2025_train_01203_me_ax_t1,"Texture: Predominantly homogeneous solid signal with mild internal heterogeneity; low noise overall.  
Boundary: Generally well-circumscribed but partially indistinct margins with adjacent parenchyma due to similar T1 signal and mild partial-volume effects.  
Context: Adjacent normal cortical/subcortical gray–white matter interfaces and sulci can mimic lesion edges; nearby ventricle/CSF provides contrast but may confuse if edema is present.  
Summary: Mildly heterogeneous intra-axial mass with partly blurred margins that blend with surrounding brain tissue, challenging precise contouring."
brisc2025_train_01204_me_ax_t1,"Texture: Predominantly heterogeneous, mildly noisy, with mixed signal intensity and subtle internal variation.  
Boundary: Mostly well-circumscribed but partially irregular/blurred margins; moderate contrast with adjacent cortex, with slight blending at the interface.  
Context: Adjacent cortical gray matter and sulci/CSF spaces have similar intermediate intensities that can mimic tumor edge and cause partial-volume confusion.  
Summary: Heterogeneous intra-axial mass with partly indistinct irregular margins abutting cortex and CSF spaces, making edge delineation challenging."
brisc2025_train_01205_me_ax_t1,"Texture: Mildly heterogeneous, predominantly hyperintense solid-appearing lesion with subtle internal signal variation; minimal noise.  
Boundary: Partly well-circumscribed but with segments of indistinct, mildly blurred margins and low contrast against adjacent cortex/white matter.  
Context: Adjacent cortical sulci/CSF and normal gray–white differentiation can mimic lesion edges; proximity to skull/meninges may confuse extra-axial vs intra-axial interface.  
Summary: Predominantly hyperintense, mildly heterogeneous mass with partially indistinct margins blending with surrounding parenchyma near sulcal/meningeal interfaces."
brisc2025_train_01206_me_ax_t1,"Texture: Heterogeneous, predominantly mildly hyperintense with internal signal variation; minimal noise.
Boundary: Partially well-circumscribed but with mildly indistinct margins where it blends with adjacent cortical/white-matter parenchyma; moderate contrast.
Context: Adjacent gray–white matter interfaces and sulcal CSF can mimic lesion edges; nearby normal gyral patterns may confound segmentation.
Summary: Mildly hyperintense heterogeneous intra-axial mass with partially indistinct margins against cortical/white-matter background near sulci."
brisc2025_train_01207_me_ax_t1,"Texture: Mildly heterogeneous, predominantly solid soft-tissue signal with subtle internal variation; low noise.  
Boundary: Mostly well-circumscribed with a relatively sharp interface to adjacent cortex/white matter; slight partial-volume blurring at margins.  
Context: Surrounded by normal-appearing brain parenchyma and sulci; potential confusion with gray–white junction and adjacent CSF spaces.  
Summary: Predominantly solid mildly heterogeneous intracranial mass with largely sharp margins but minor edge blurring against cortical structures."
brisc2025_train_01208_me_ax_t1,"Texture: Mildly heterogeneous solid lesion, relatively uniform signal with slight internal variation; low noise.  
Boundary: Predominantly well-circumscribed but with mildly indistinct margins where it abuts adjacent cortical gray matter; moderate contrast to surrounding parenchyma.  
Context: Adjacent cortical sulci/CSF and gray–white junction may mimic lesion edge and cause partial-volume confusion.  
Summary: Mildly heterogeneous intra-axial mass with mostly sharp margins but focal blending at the cortex near sulci/CSF, complicating precise contouring."
brisc2025_train_01209_me_ax_t1,"Texture: Predominantly homogeneous solid signal with mild internal heterogeneity; low noise overall.  
Boundary: Mostly well-circumscribed with moderately sharp margins; slight partial-volume blurring at the interface with adjacent cortex/white matter.  
Context: Adjacent normal cortical gyri and white matter have similar intermediate T1 signal, which may reduce contrast; no confounding fluid spaces within the lesion.  
Summary: Relatively homogeneous intra-axial mass with fairly sharp margins and modest gray–white contrast, making edge delineation mildly challenging."
brisc2025_train_01210_me_ax_t1,"Texture: Predominantly homogeneous solid lesion with mild internal heterogeneity; minimal noise.  
Boundary: Mostly well-circumscribed with a sharp interface to adjacent parenchyma; slight partial-volume blurring at the cortical margin, moderate contrast.  
Context: Adjacent cortical gray matter/CSF spaces can mimic similar signal and complicate separation; no nearby structures with identical intensity beyond sulci.  
Summary: Relatively well-defined, mildly heterogeneous intra-axial mass with minor edge blurring against cortex/CSF, making sulcal interfaces the main segmentation challenge."
brisc2025_train_01211_me_ax_t1,"Texture: Predominantly homogeneous solid mass with mild internal heterogeneity; low noise overall.  
Boundary: Mostly well-circumscribed but with subtle peripheral blur and low contrast against adjacent cortical/white-matter signal.  
Context: Adjacent sulci/CSF spaces and cortical gray matter can mimic similar intensity, risking partial-volume confusion.  
Summary: Relatively homogeneous intra-axial mass with mildly indistinct margins and low parenchymal contrast near sulci/CSF."
brisc2025_train_01212_me_ax_t1,"Texture: Mildly heterogeneous soft-tissue signal with slight internal intensity variation; minimal noise.  
Boundary: Predominantly well-circumscribed but partially indistinct margins with adjacent cortical/gray–white interface; moderate contrast to parenchyma.  
Context: Nearby sulci/cortical veins and normal gray matter can mimic lesion signal and confuse edges.  
Summary: Mildly heterogeneous intra-axial mass with partially blurred margins abutting cortical structures and vessels, making boundary delineation challenging."
brisc2025_train_01213_me_ax_t1,"Texture: Mildly heterogeneous soft-tissue signal with relatively smooth internal texture; low noise.  
Boundary: Partly well-circumscribed but with segments of indistinct margin where it blends with adjacent enhancing dura/parasellar soft tissues; moderate contrast.  
Context: Adjacent cavernous sinus/parasellar structures and vascular flow-voids may mimic enhancement and confuse separation from lesion.  
Summary: Mildly heterogeneous enhancing parasellar mass with partially indistinct dural/vascular interfaces that complicate precise segmentation."
brisc2025_train_01214_me_ax_t1,"Texture: Predominantly homogeneous soft-tissue signal with mild internal heterogeneity; low noise overall.  
Boundary: Well-circumscribed, smooth margins with relatively sharp lesion–parenchyma interface; minimal low-contrast blending.  
Context: Adjacent posterior fossa structures (cerebellum/brainstem) and CSF spaces may mimic lesion signal, risking partial-volume confusion.  
Summary: Smooth, mostly homogeneous posterior fossa mass with fairly sharp borders but potential confusion with nearby CSF and infratentorial anatomy."
brisc2025_train_01215_me_ax_t1,"Texture: Predominantly homogeneous, mildly heterogeneous internal signal; minimal noise.
Boundary: Mostly well-circumscribed with a sharp interface, but focal indistinct margins where it abuts adjacent parenchyma/CSF causing partial-volume low-contrast edges.
Context: Adjacent to posterior fossa structures (cerebellum/brainstem) and CSF spaces that share similar intensity, risking confusion with extra-axial or CSF-containing regions.
Summary: Solid, mildly heterogeneous posterior fossa mass with largely sharp margins but focal low-contrast blending near CSF and nearby cerebellar/brainstem anatomy."
brisc2025_train_01216_me_ax_t1,"Texture: Predominantly heterogeneous, mildly mottled signal with slight internal intensity variation; minimal noise.  
Boundary: Mostly well-circumscribed but with partially indistinct/feathered margins; moderate contrast against adjacent parenchyma, no clear capsule.  
Context: Adjacent to cortical/CSF spaces and gray–white interfaces that can mimic lesion intensity; nearby dura/skull signal may confuse outer edge.  
Summary: Heterogeneous intra-axial mass with partly indistinct margins and moderate parenchymal contrast near CSF/cortical interfaces, complicating segmentation."
brisc2025_train_01217_me_ax_t1,"Texture: Predominantly heterogeneous, mildly noisy, with mixed signal intensity suggesting necrosis/edema components.  
Boundary: Irregular margins with partially indistinct edge and low contrast against adjacent brain parenchyma.  
Context: Adjacent cortical/white-matter structures and sulcal CSF can mimic lesion interface, risking confusion with edema or partial volume.  
Summary: Heterogeneous intra-axial mass with irregular, partly ill-defined margins and low parenchymal contrast near CSF spaces, challenging precise delineation."
brisc2025_train_01218_me_ax_t1,"Texture: Mildly heterogeneous, predominantly hypointense/iso-intense solid signal without obvious necrosis; low noise.  
Boundary: Moderately well-defined but partly indistinct margins with subtle gray–white matter contrast, causing mild blending with adjacent cortex/white matter.  
Context: Surrounding brain parenchyma has similar intensity; nearby sulci/CSF spaces and normal cortical contours can mimic lesion edges.  
Summary: Predominantly solid mildly heterogeneous intra-axial lesion with partially indistinct borders against similar-intensity brain tissue, making margin delineation challenging."
brisc2025_train_01219_me_ax_t1,"Texture: Predominantly homogeneous, T1-hypointense to isointense relative to cortex; mild internal signal variation without coarse necrosis; low noise.  
Boundary: Mostly well-circumscribed with a relatively sharp interface to adjacent brain, though portions show mild indistinctness from partial-volume/edema and modest contrast.  
Context: Adjacent cortical gyri and sulci/CSF can mimic lesion edges; nearby gray–white junction and meningeal surface may confuse boundary delineation.  
Summary: Largely homogeneous hypointense mass with mostly sharp but locally equivocal margins against cortex/CSF interfaces."
brisc2025_train_01220_me_ax_t1,"Texture: Predominantly homogeneous solid signal with mild internal heterogeneity; low noise.
Boundary: Largely well-circumscribed and sharp against adjacent parenchyma, with focal indistinct interface suggesting mild infiltration/partial-volume.
Context: Adjacent cortical gray matter and sulcal CSF provide nearby intensity contrasts; no similar extracranial structures likely to mimic lesion.
Summary: Mostly homogeneous, well-defined intra-axial mass with minor heterogeneous areas and focal indistinct margins that may hinder precise edge delineation."
brisc2025_train_01221_me_ax_t1,"Texture: Predominantly homogeneous solid signal with mild internal heterogeneity; low noise overall.  
Boundary: Largely well-circumscribed but with mildly irregular/partly indistinct margins where it abuts adjacent cortex; moderate contrast to surrounding parenchyma.  
Context: Adjacent cortical gray matter and sulci/CSF interfaces can mimic lesion edge and confuse segmentation.  
Summary: Mostly homogeneous mass with mildly irregular, partially indistinct margins against cortical structures, making boundary delineation challenging."
brisc2025_train_01222_me_ax_t1,"Texture: Heterogeneous, predominantly hyperintense soft-tissue with mild internal signal variation; low noise.  
Boundary: Partly well-circumscribed but with mildly indistinct margins where it blends with adjacent parenchyma; moderate contrast to background.  
Context: Adjacent posterior fossa structures (cerebellar parenchyma, petrous temporal bone/dura) can mimic lesion signal and confuse borders.  
Summary: Heterogeneously hyperintense posterior fossa mass with mildly ill-defined margins near cerebellum and skull base."
brisc2025_train_01223_me_ax_t1,"Texture: Mildly heterogeneous, predominantly hyperintense solid lesion; minimal internal noise.  
Boundary: Fairly well-circumscribed but with slightly indistinct margins where it abuts adjacent cortex; moderate gray–white contrast.  
Context: Adjacent cortical gyri and sulci have similar signal and complex folds, which can confuse edge delineation.  
Summary: Predominantly hyperintense mildly heterogeneous mass with partially indistinct cortical interface amid convoluted gyral anatomy."
brisc2025_train_01224_me_ax_t1,"Texture: Predominantly heterogeneous signal with mild internal inhomogeneity; minimal background noise.  
Boundary: Partly well-circumscribed but with segments of indistinct, low-contrast margins blending with adjacent parenchyma.  
Context: Adjacent temporal bone/CSF spaces and nearby cerebellopontine angle structures may mimic lesion intensity and confuse edges.  
Summary: Heterogeneous mass with partially indistinct low-contrast margins near CSF and skull-base tissues, making contouring challenging."
brisc2025_train_01225_me_ax_t1,"Texture: Mildly heterogeneous, predominantly hyperintense lesion relative to surrounding cortex; low noise.
Boundary: Partially well-circumscribed but with subtly indistinct margins; moderate contrast against adjacent gray matter.
Context: Adjacent cortical gyri and midline falx/CSF interfaces can mimic lesion edges and complicate separation from parenchyma.
Summary: Mildly heterogeneous hyperintense cortical mass with partially indistinct margins near sulcal/CSF boundaries, making precise contouring challenging."
brisc2025_train_01226_me_ax_t1,"Texture: Relatively homogeneous, mildly hyperintense solid lesion with slight internal heterogeneity; low noise.  
Boundary: Mostly well-circumscribed but with partially indistinct margins where it abuts adjacent cortex; moderate contrast to gray matter.  
Context: Adjacent cortical gyri/sulci and possible dural interface can mimic lesion edge; CSF spaces may confound boundary tracing.  
Summary: Mildly heterogeneous hyperintense mass with partly indistinct cortical/dural margins, challenging to separate from nearby gyri and CSF."
brisc2025_train_01227_me_ax_t1,"Texture: Mildly heterogeneous, predominantly hyperintense/contrast-enhancing focus with slight internal nonuniformity; low noise.  
Boundary: Relatively sharp outer margin but partially indistinct where it abuts cortical surface/CSF; moderate lesion-to-parenchyma contrast.  
Context: Adjacent cortex, sulcal CSF, and dural/venous structures can appear similarly bright and confuse margins.  
Summary: Small enhancing lesion with mild heterogeneity and partly indistinct interface against cortical/CSF surroundings, challenging precise delineation."
brisc2025_train_01228_me_ax_t1,"Texture: Heterogeneous, mildly hyperintense soft-tissue signal with subtle internal granularity; minimal noise.  
Boundary: Partially well-circumscribed but with locally indistinct margins and low-contrast interface with adjacent cortex/white matter.  
Context: Abuts normal gyral cortex and subcortical white matter with similar intensity, risking inclusion of sulci/CSF interface.  
Summary: Heterogeneous mildly hyperintense mass with partly blurred margins blending with adjacent parenchyma near cortical folds."
brisc2025_train_01229_me_ax_t1,"Texture: Predominantly heterogeneous, mildly hyperintense solid lesion with possible internal necrotic/cystic heterogeneity; minimal noise.  
Boundary: Partly well-circumscribed but with segments of indistinct/blurred margins and moderate contrast drop against adjacent cortex/white matter; subtle partial-volume effect.  
Context: Adjacent cortical ribbon, sulci/CSF spaces, and calvarium can mimic edges and confuse tumor–parenchyma separation.  
Summary: Heterogeneous hyperintense mass with partially ill-defined margins blending into nearby brain parenchyma near sulci/CSF interfaces."
brisc2025_train_01230_me_ax_t1,"Texture: Predominantly homogeneous, mildly heterogeneous internal signal; minimal noise.  
Boundary: Mostly well-circumscribed but partially indistinct interface with adjacent cortex; moderate contrast to gray matter.  
Context: Adjacent cortical gyri/sulci and CSF spaces can mimic lesion edge; nearby dura/skull interface may confuse extra-axial vs intra-axial margin.  
Summary: Relatively well-defined, mildly heterogeneous mass with focal indistinct cortical blending near sulci/CSF complicating precise contouring."
brisc2025_train_01231_me_ax_t1,"Texture: Predominantly heterogeneous, mildly heterogeneous signal with subtle internal variation; low noise.  
Boundary: Largely well-circumscribed but partially indistinct margins where it abuts cortical gray matter; moderate contrast with adjacent parenchyma.  
Context: Adjacent gyral cortex and sulcal CSF can mimic lesion edges; nearby dura/cortex interfaces may confuse separation.  
Summary: Heterogeneous intra-axial mass with partially indistinct cortical margins and moderate parenchymal contrast near gyral/CSF interfaces."
brisc2025_train_01232_me_ax_t1,"Texture: Predominantly heterogeneous mass with mixed signal intensity and mild internal inhomogeneity; minimal background noise.  
Boundary: Partly well-circumscribed outer margin but locally indistinct/blurry interface with adjacent brain parenchyma, suggesting low-contrast infiltration/edema.  
Context: Adjacent cortex/CSF spaces and calvarium can mimic similar hypointense rims, potentially confusing tumor vs extra-axial/meningeal components.  
Summary: Heterogeneous intracranial mass with mixed intensity and partially indistinct margins abutting cortical/CSF interfaces, challenging precise segmentation."
brisc2025_train_01233_me_ax_t1,"Texture: Predominantly heterogeneous soft-tissue signal with mild internal complexity/necrotic-appearing areas; low noise.  
Boundary: Largely well-circumscribed with a relatively sharp outer margin, but portions show subtle blurring/low contrast where it abuts adjacent tissues.  
Context: Adjacent normal cortical–subcortical brain parenchyma and extra-axial tissues (dura/scalp) can mimic margins, risking inclusion/exclusion errors.  
Summary: Heterogeneous mass-like lesion with mostly sharp but focally indistinct margins against similar-intensity brain/extra-axial tissues."
brisc2025_train_01234_me_ax_t1,"Texture: Predominantly heterogeneous, mildly hypointense/gray with internal complexity; minimal noise.
Boundary: Partly well-circumscribed but with segments of indistinct, low-contrast margins blending into adjacent cortex; subtle partial-volume effects.
Context: Adjacent cortical gyri and extra-axial soft tissues have similar signal intensity, potentially confusing lesion–parenchyma separation.
Summary: Heterogeneous mildly hypointense mass with partially indistinct low-contrast margins near cortex/extra-axial tissues, making accurate edge delineation challenging."
brisc2025_train_01235_me_ax_t1,"Texture: Predominantly heterogeneous, mildly noisy, with mixed signal intensity suggesting necrosis/edema components.  
Boundary: Partly well-circumscribed but locally indistinct margins; moderate contrast with adjacent cortex and possible partial-volume blurring.  
Context: Adjacent cortical gray matter and sulcal CSF can mimic tumor margins; surrounding vasogenic edema may blend with white matter.  
Summary: Heterogeneous intra-axial mass with partially ill-defined borders, challenging to separate from cortex and peritumoral edema/CSF interfaces."
brisc2025_train_01236_me_ax_t1,"Texture: Predominantly heterogeneous, mildly noisy, with mixed signal intensity compared to adjacent brain parenchyma.  
Boundary: Partially well-circumscribed but with segments of indistinct/blurred margin and low contrast against nearby soft tissues.  
Context: Adjacent scalp/skull and extra-axial soft tissues have similar intermediate signal, risking confusion between intra- and extra-cranial components.  
Summary: Heterogeneous mass with partly indistinct margins and low-contrast interface near calvarial/soft-tissue structures, challenging precise segmentation."
brisc2025_train_01237_me_ax_t1,"Texture: Predominantly homogeneous solid-appearing mass with mild internal heterogeneity; minimal image noise.  
Boundary: Fairly well-circumscribed but with partially indistinct margins where it abuts adjacent brain parenchyma/CSF; moderate contrast.  
Context: Adjacent posterior fossa structures (cerebellum/brainstem) and nearby CSF spaces can mimic similar signal and obscure margins.  
Summary: Solid mildly heterogeneous posterior fossa mass with partly ill-defined interface against parenchyma/CSF, making edge delineation challenging."
brisc2025_train_01238_me_ax_t1,"Texture: Predominantly heterogeneous soft?tissue signal with mild internal nonuniformity; minimal image noise.  
Boundary: Partly well-circumscribed but with segments of indistinct/blurred margins and moderate contrast to adjacent parenchyma.  
Context: Adjacent cerebellar/brainstem structures and CSF spaces have similar intermediate signal that may cause partial?volume confusion.  
Summary: Heterogeneous intra-axial mass with partially indistinct margins abutting CSF/brainstem interfaces, making edge delineation challenging."
brisc2025_train_01239_me_ax_t1,"Texture: Predominantly heterogeneous solid lesion with mild internal intensity variation; minimal noise.  
Boundary: Partly well-defined but with indistinct segments where signal blends with adjacent cortex/dura; moderate contrast, possible subtle perifocal edema.  
Context: Adjacent enhancing dura/venous sinuses and normal gray–white interfaces can mimic lesion margins and cause oversegmentation.  
Summary: Heterogeneous mass-like lesion with partially ill-defined margins and moderate contrast near dural/vascular structures, making boundary delineation challenging."
brisc2025_train_01240_me_ax_t1,"Texture: Heterogeneous, predominantly hypointense-to-isointense solid signal with mild internal variability; minimal noise.  
Boundary: Partly well-defined but with segments of indistinct, low-contrast margins blending with adjacent gray/white matter.  
Context: Adjacent normal cortex/white matter and CSF spaces can mimic similar intensity, risking leakage into sulci/ventricle margins.  
Summary: Heterogeneous intra-axial mass with partially ill-defined, low-contrast borders against brain parenchyma near CSF-containing spaces."
brisc2025_train_01241_me_ax_t1,"Texture: Mildly heterogeneous signal with slight internal intensity variation; low–moderate background noise.  
Boundary: Partially well-defined but with indistinct/blurred margins where it blends with adjacent parenchyma; local contrast is modest.  
Context: Adjacent cortical gray/white matter interfaces and sulcal CSF can mimic lesion edges and confuse segmentation.  
Summary: Small mildly heterogeneous lesion with partly indistinct margins and modest contrast against surrounding brain structures."
brisc2025_train_01242_me_ax_t1,"Texture: Predominantly heterogeneous signal with mild intralesional mottling; minimal background noise.  
Boundary: Partially well-defined but with segments of indistinct, low-contrast margins blending into adjacent brainstem/cerebellar parenchyma; mild mass-effect interface is subtle.  
Context: Adjacent posterior fossa structures (brainstem, cerebellum) and nearby CSF spaces can mimic similar intensity, complicating separation from edema/normal tissue.  
Summary: Heterogeneous posterior fossa mass with partly indistinct low-contrast margins abutting brainstem/cerebellum, challenging delineation from adjacent parenchyma/CSF."
brisc2025_train_01243_me_ax_t1,"Texture: Heterogeneous, mildly mottled solid enhancement with some internal intensity variation; minimal noise.  
Boundary: Partly well-defined but locally indistinct margins with low contrast against adjacent brainstem/CSF interfaces; subtle partial-volume blurring.  
Context: Adjacent skull base structures, cranial nerves/cisterns, and enhancing vessels may mimic tumor enhancement and confuse borders.  
Summary: Heterogeneously enhancing posterior fossa mass with partially indistinct margins near cisternal spaces and vessels, challenging precise segmentation."
brisc2025_train_01244_me_ax_t1,"Texture: Mildly heterogeneous, relatively solid with subtle internal signal variation; low noise.
Boundary: Partly well-defined but with indistinct, low-contrast margins blending into adjacent brain parenchyma.
Context: Adjacent to CSF cisterns and nearby vessels/brainstem structures with similar intensity, which may confound separation.
Summary: Mildly heterogeneous solid-appearing intracranial lesion with partially indistinct margins near CSF spaces and vessels, making edge delineation challenging."
brisc2025_train_01245_me_ax_t1,"Texture: Mildly heterogeneous, predominantly hypointense-to-isointense soft-tissue signal; low noise.
Boundary: Partially well-circumscribed but with mildly indistinct margins; modest contrast against adjacent gray matter.
Context: Abuts temporal lobe structures and CSF spaces; nearby cortex/hippocampal tissue can appear similar and confuse edges.
Summary: Mildly heterogeneous low-contrast intra-axial mass with partially indistinct margins adjacent to complex temporal lobe anatomy and CSF interfaces."
brisc2025_train_01246_me_ax_t1,"Texture: Predominantly heterogeneous enhancing mass with internal signal variation; mild background MRI noise.  
Boundary: Mostly well-circumscribed with focal indistinct margins where it abuts adjacent parenchyma; moderate lesion–brain contrast.  
Context: Surrounded by normal gray/white matter and near ventricular/CSF spaces that can mimic non-enhancing components or edema.  
Summary: Heterogeneously enhancing intracranial mass with partially sharp, partially ill-defined margins adjacent to normal parenchyma/CSF, making edge delineation and edema separation challenging."
brisc2025_train_01247_me_ax_t1,"Texture: Predominantly heterogeneous solid lesion with mild internal signal variation/necrotic-appearing foci; minimal noise.  
Boundary: Largely well-circumscribed but partly indistinct where it abuts adjacent brain parenchyma; moderate contrast with subtle transitional zone suggesting edema.  
Context: Adjacent cortical/gray–white interface and nearby vessels/CSF spaces can mimic margins and confuse edema vs tumor.  
Summary: Heterogeneous intra-axial mass with mostly sharp yet partially indistinct margins and subtle surrounding edema near cortex/vessels, making precise delineation challenging."
brisc2025_train_01248_me_ax_t1,"Texture: Predominantly homogeneous, hyperintense lesion with mild internal heterogeneity; minimal noise.  
Boundary: Largely well-circumscribed with a sharp interface to adjacent brain, with small segments of slightly indistinct margin suggesting partial volume/edema.  
Context: Adjacent cortical–subcortical parenchyma and CSF spaces may have similar intensity, risking confusion with ventricle/extra-axial fluid.  
Summary: Well-defined predominantly hyperintense mass with mild heterogeneity and focal indistinct margins near CSF spaces, challenging edge separation from edema/fluid."
brisc2025_train_01249_me_ax_t1,"Texture: Predominantly homogeneous, mildly heterogeneous solid signal; low noise.
Boundary: Well-circumscribed, smooth extra-axial–appearing margin; interface with adjacent cortex partly low-contrast with mild mass effect.
Context: Adjacent gray/white matter and CSF spaces can mimic lesion edges; potential confusion with dura/meningeal enhancement.
Summary: Smooth, largely homogeneous extra-axial mass with mostly sharp margins but partial low-contrast brain interface near cortical/CSF structures."
